,index,hash,time,message,buggy
2368,449,998bafc,2007-11-11 17:17:42,Fixes for find_neighbors() with remote_elem,1
2385,466,b0332ee,2007-11-12 01:14:38,more dof_object tests,0
2386,467,b000809,2007-11-12 02:55:54,Fixed MeshTools::n_levels() with non-serial meshes  subactive elements  added local and active n_*_levels() versions,1
2389,470,6.8e+35,2007-11-12 03:28:48,Return a real n_levels  not just the largest level number,0
2390,471,7fc6c3f,2007-11-12 03:32:51,Fix in new n_levels code,1
2392,473,3000000000.0,2007-11-12 04:17:37,Need to use n_levels in find_neighbors()  or find a better way count levels including ghost elements.,0
2393,474,2a90200,2007-11-12 04:24:19,Parallel flag consistency may need to come first (to avoid false positives from outdated ghost element flags) and last (to fix any inconsistency generated by previous flag smoothing operations),1
2399,480,39c62a5,2007-11-12 15:55:59,Allow overwriting remote_elem in Elem::add_child()  this gets done by allgather().  We'll still need to add an optional which_child_am_i argument to add_child  I think  at the moment we're getting children in the right place by luck.,0
2400,481,64ebf84,2007-11-12 15:56:44,"""Forgot to allocate memory before copy()"" bug fixed.",1
2401,482,8ad68d0,2007-11-12 15:57:28,Disable ex8 with ParallelMesh until we replace that explicit serial loop over every node.,0
2402,483,f4932d0,2007-11-12 15:59:10,"Fixed ""tried to double-add ghost child elements"" bug",1
2404,485,41771fc,2007-11-12 20:25:21,Added index-specified version of Elem::add_child(),0
2405,486,13f2c6d,2007-11-12 20:26:13,Add children to fixed positions  in case allgather doesn't receive them in ascending order.,1
2406,487,b79ef9d,2007-11-13 00:16:19,Initial checkin of netcdf and exodus source into contrib.,0
2407,488,1554795.0,2007-11-13 03:36:32,Fix for --disable-amr,1
2407,488,1554795.0,2007-11-13 03:36:32,Fix for --disable-amr,0
2408,489,1c76411,2007-11-13 03:37:54,Fixes and efficiency improvements for --disable-amr,1
2413,494,93cdd1b,2007-11-15 01:06:25,do not use MPI_CHAR when MPI_MAX is needed,0
2414,495,3c0918b,2007-11-15 01:07:37,fix the build rule to omit all the other libmesh includes,1
2418,499,560c612,2007-11-15 04:47:34,added parallel sort,0
2419,500,23c07c9,2007-11-15 04:48:08,fixed --disable-libHilbert,1
2427,508,1dbf883,2007-11-15 19:52:16,Delete remote_elem links when doing a Mesh allgather,0
2428,509,c4a1fb4,2007-11-15 22:03:50,More fixes for ParallelMesh refinement,1
2433,514,c076af2,2007-11-16 22:05:20,Updated dependencies,0
2434,515,5facbdd,2007-11-16 22:43:45,Fixed typo in new bounding_box code,1
2435,516,f28382a,2007-11-16 22:46:17,can now compute global  partition agnostic node and element indices,0
2436,517,6b7786a,2007-11-19 17:27:12,Added header to fix complaints about undefined ostream,1
2437,518,ced4c8d,2007-11-19 17:56:27,libMesh can now write solutions to Exodus files,0
2438,519,ab59a7a,2007-11-19 21:18:42,fix for pedantic compilers,1
2439,520,5b9de0d,2007-11-19 21:20:59,more on global indices,0
2440,521,74b6d09,2007-11-20 00:38:19,Fix stupid semicolon bug,1
2443,524,0d3bd44,2007-11-20 16:20:12,pedantic compiler corrections,0
2444,525,ca48435,2007-11-22 03:38:23,fixed _send_list debacle  I think...,1
2454,2,f6fc13b,2007-11-29 01:07:31,Removed redundant #ifdefs,0
2455,3,86d9814,2007-11-29 19:52:44,Add typedefs to fix compilation without MPI,1
2457,5,e05286c,2007-11-29 21:18:31,Use Parallel::sum for MPI_Allreduce(MPI_SUM),0
2458,6,b853e96,2007-11-29 22:15:42,Fix Parallel::verify()  add --disable-mpi null implementations (or errors as appropriate) of send/recv functions,1
2458,6,b853e96,2007-11-29 22:15:42,Fix Parallel::verify()  add --disable-mpi null implementations (or errors as appropriate) of send/recv functions,0
2459,7,f3f099a,2007-11-29 22:29:50,Fixes for --disable-mpi  Using Parallel:: functions where convenient,1
2459,7,f3f099a,2007-11-29 22:29:50,Fixes for --disable-mpi  Using Parallel:: functions where convenient,0
2460,8,09dd179,2007-11-29 22:30:58,Fix for Parallel::verify use Fixes for --disable-mpi,1
2511,59,d2fc64b,2007-12-10 18:24:20,added MeshTools::n_p_levels().  Use this to determine whether or not we will write element p levels to file.,0
2512,60,797d917,2007-12-10 18:28:43,made Partitioner::set_node_processor_ids() a public & static member.  This allows a partitioning to be read from file and the node processor ids can get fixed without building a partitioner.,1
2522,70,f8bbe71,2007-12-19 01:11:40,Reposition elem_subresiduals during postprocessing for code like John's that uses them.,0
2523,71,ba8bfeb,2008-01-14 21:05:25,assert() to catch cases of non-parents who get put into parent error vector by mistake,1
2524,72,4774bc5,2008-01-14 21:06:02,"Restore ""non-coarsenable elements flagged with -1"" behavior to create_parent_error_vector implementation",0
2525,73,38e15d9,2008-01-15 16:33:47,The previous histogram function was just ... wrong ... in more ways than one.  Rewrote my initial bad code to make it actually work.  Also added the plot_histogram() function which allows you to write a very small Matlab/Octave script and quickly plot the histogram as a bar graph.,1
2525,73,38e15d9,2008-01-15 16:33:47,The previous histogram function was just ... wrong ... in more ways than one.  Rewrote my initial bad code to make it actually work.  Also added the plot_histogram() function which allows you to write a very small Matlab/Octave script and quickly plot the histogram as a bar graph.,0
2526,74,4af3e65,2008-01-15 22:02:22,Fixed a slight bug that sometimes prevented the last entry from being binned.  Generate the histograms in terms of Real's regardless of the datatype of the vector itself.  Also  the behavior is now correct for ErrorVectors too.,1
2529,77,ba90b0f,2008-01-16 20:47:21,Resize and zero elem_residual before postprocessing,0
2530,78,c4a1258,2008-01-16 21:06:00,Fixes for create_parent_error_vector in parallel,1
2531,79,19d78da,2008-01-23 15:38:18,explicitly clear and close the objects,0
2532,80,6827afd,2008-01-23 20:21:47,Use libmesh_norm(x) instead of x*x/std::norm(x) more widely Make NumericVector<T>::dot(v) have return type T Attempt to fix DistributedVector<std::complex<T> >::min/max,1
2532,80,6827afd,2008-01-23 20:21:47,Use libmesh_norm(x) instead of x*x/std::norm(x) more widely Make NumericVector<T>::dot(v) have return type T Attempt to fix DistributedVector<std::complex<T> >::min/max,0
2533,81,65b3f40,2008-01-23 20:25:39,Better fix for real vs complex DistributedVector::min/max,1
2533,81,65b3f40,2008-01-23 20:25:39,Better fix for real vs complex DistributedVector::min/max,0
2534,82,e489f58,2008-01-23 20:30:28,Fix cut-n-paste error,1
2534,82,e489f58,2008-01-23 20:30:28,Fix cut-n-paste error,0
2535,83,6b29e49,2008-01-24 00:39:29,More fixes  refactoring for --enable-complex,1
2535,83,6b29e49,2008-01-24 00:39:29,More fixes  refactoring for --enable-complex,0
2536,84,cfdc428,2008-01-24 07:15:30,Fixes for --enable-complex,1
2536,84,cfdc428,2008-01-24 07:15:30,Fixes for --enable-complex,0
2537,85,9cf8e4f,2008-01-24 20:42:29,Fixes for std::complex<> use,1
2543,91,9a5f92a,2008-01-24 21:59:20,More templatization  more CompareTypes based return values,0
2544,92,69c485b,2008-01-24 22:08:21,Fixed misleading comment,1
2544,92,69c485b,2008-01-24 22:08:21,Fixed misleading comment,0
2545,93,79a0d69,2008-01-24 22:12:21,Fixed misleading/typoed comment,1
2545,93,79a0d69,2008-01-24 22:12:21,Fixed misleading/typoed comment,0
2546,94,bfafba9,2008-01-24 23:13:09,Fixed size_sq comments to be correct for complex numbers,1
2547,95,0029bcc,2008-01-25 14:58:00,Add templated self friend classes so that Object<T1> can access Object<T2>'s protected constructor,0
2548,96,ebfddb8,2008-01-25 15:00:22,"Fix norm calculation correctness for complex numbers  use size_sq and new CompareType operators to make ""#ifdef USE_COMPLEX_"" special cases unnecessary",1
2549,97,4426a10,2008-01-27 17:02:18,support for std::complex<double> in data_stream.  Still need to figure out long double,0
2550,98,ff59350,2008-01-28 21:26:46,David Knezevic's patch to fix an error with SerialMesh when reading files with lower dimensional boundary info elements,1
2553,101,6261bad,2008-01-28 23:01:18,Move forward declarations to where they're actually needed,0
2554,102,21e7fee,2008-01-29 23:06:25,Fix bug with active elements  elements in parallel not being properly marked uncoarsenable.,1
2555,103,0969f74,2008-02-01 23:12:52,Factored out UnsteadySolver class  moved old solution vector from TimeSolver to get it out of SteadySolver class.,0
2556,104,50e832a,2008-02-03 12:36:28,fixed regression in EquationSystems::read() which tried to read .bz2 files instead of their unzipped ASCII counterpart.,1
2556,104,50e832a,2008-02-03 12:36:28,fixed regression in EquationSystems::read() which tried to read .bz2 files instead of their unzipped ASCII counterpart.,0
2557,105,5c8d182,2008-02-04 16:46:11,Fixes for --disable-mpi,1
2558,106,c10b999,2008-02-04 19:32:17,Updated dependencies for UnsteadySolver,0
2559,107,8680235,2008-02-04 21:42:58,Minor fix in cut-n-pasted comment,1
2559,107,8680235,2008-02-04 21:42:58,Minor fix in cut-n-pasted comment,0
2560,108,25d4205,2008-02-04 21:43:22,Minor fix in cut-n-pasted comment,1
2563,111,5185452,2008-02-05 20:31:33,Added SystemNorm class  switched appropriate APIs to use it,0
2564,112,3e2103a,2008-02-05 23:15:13,Fixes for du() API change,1
2572,120,9cbfb5a,2008-02-06 22:00:11,removed stray here,0
2573,121,1aebdf4,2008-02-06 23:29:10,Fix reduce_deltat_on_diffsolver_failure bug from UnsteadySolver refactoring,1
2578,126,d8db651,2008-02-07 21:41:59,added atomic reference counting,0
2579,127,ecd4376,2008-02-07 22:04:33,MeshTools::weight() fixed for parallel meshes,1
2583,131,c3510d2,2008-02-08 15:20:42,Switch to LegacyXdrIO,0
2584,132,8a35332,2008-02-08 21:49:46,fixed total_weight for non-parallel meshes.  This is needed to work right on processor 0 to broadcast the mesh,1
2584,132,8a35332,2008-02-08 21:49:46,fixed total_weight for non-parallel meshes.  This is needed to work right on processor 0 to broadcast the mesh,0
2585,133,77dfa64,2008-02-08 21:50:46,the patch recovery error estimator is now multithreaded,1
2585,133,77dfa64,2008-02-08 21:50:46,the patch recovery error estimator is now multithreaded,0
2586,134,ed0165e,2008-02-08 22:07:12,Fix for MeshTools::total_weight() on ParallelMesh,1
2586,134,ed0165e,2008-02-08 22:07:12,Fix for MeshTools::total_weight() on ParallelMesh,0
2587,135,0a6b707,2008-02-08 22:19:53,Typo fix,1
2589,137,cf25fd2,2008-02-10 13:13:46,multithreaded vector and solution projection,0
2590,138,6e32b94,2008-02-10 21:46:47,Typo fix,1
2595,143,2c69b5f,2008-02-15 22:56:13,Second derivative calculation support  arbitrary polynomial degree for discontinuous elements,0
2596,144,33b25da,2008-02-16 03:34:30,Fix FE<MONOMIAL> support for p > 4,1
2603,151,5819a94,2008-02-18 23:37:13,mention TBB,0
2604,152,755ebee,2008-02-19 13:48:02,compatiblity fix with gcc 3.2  3.4 and Intel 7.1  8.0  9.0  9.1,1
2614,162,1074dd0,2008-02-20 18:30:12,do not default to new xdr file just yet,0
2615,163,86ef9eb,2008-02-21 19:30:40,Fixes for high p 3D monomial shape function calculations,1
2618,166,b40ceed,2008-02-22 22:11:28,Added swap() method to PetscMatrix/Vector,0
2619,167,e15c566,2008-02-22 22:53:13,Adding PetscDiffSolver class (which still has runtime bugs),1
2619,167,e15c566,2008-02-22 22:53:13,Adding PetscDiffSolver class (which still has runtime bugs),0
2620,168,159dc59,2008-02-25 01:55:04,Fix for --disable-mpi,1
2626,174,ac14725,2008-02-25 22:43:27,Close assembly output before returning it to PETSc,0
2627,175,ffff351,2008-02-26 14:25:46,Typo fix in USE_COMPLEX_NUMBERS case,1
2632,180,4239c3e,2008-02-27 18:33:21,added Elem::is_remote(),0
2633,181,8f45c53,2008-02-27 18:39:36,refactored the parmetis partitioner to work on parallel meshes.  The assigning of parents to subdomains needs to be fixed still for the case of parallel meshes.  metis is still the default partitioner when mesh.is_serial()  otherwise parmetis is called.,1
2634,182,a7bd1a0,2008-02-27 21:36:49,set parent processor ids properly when the mesh is parallelized,0
2635,183,2283946,2008-02-28 19:51:12,Changes (based on Lorenzo Botti's) to fix bug with side integrations and adaptive p refinement.,1
2642,190,78016e6,2008-02-29 22:37:56,node redistribution (the easy part) works,0
2643,191,99206a3,2008-03-01 00:24:08,Fix for MPI1 compatibility,1
2643,191,99206a3,2008-03-01 00:24:08,Fix for MPI1 compatibility,0
2644,192,452b62a,2008-03-01 01:00:46,Added libMesh exception-throwing  changed error() behavior to throw an exception  replaced libMesh::init() and libMesh::close() with a LibMeshInit object to ensure proper MPI_Abort behavior when an exception is uncaught.,1
2645,193,5a5d373,2008-03-01 01:01:52,Space/tab reformatting  Switched to use LibMeshInit instead of libMesh::init()/::close()  removed unnecessary scoping braces,0
2646,194,fde1145,2008-03-01 17:36:23,Fix for --disable-mpi,1
2655,203,803540d,2008-03-01 21:27:40,Ignore run_tests executable  dependency files,0
2656,204,96ed85a,2008-03-02 00:57:42,fix for --implicit_neighbor_dofs from Lorenzo Botti,1
2658,206,5448891,2008-03-02 15:00:32,not deprecated to read an old mesh format,0
2659,207,5f18692,2008-03-02 15:00:57,fixed overzealous assert,1
2659,207,5f18692,2008-03-02 15:00:57,fixed overzealous assert,0
2660,208,15adac7,2008-03-03 15:51:52,fix for parallel solution IO.  the code requires objects be iterated in order of increasing id()  which is not always the case.  now we build an ordering to enforce this.,1
2663,211,a8e10ff,2008-03-03 20:16:29,node and element redistribution seem to work  need to add bcs and all will be well.,0
2664,212,dc47324,2008-03-03 22:06:26,Fix bug from recent commit,1
2677,225,6aee180,2008-03-05 19:23:49,Added header for START_LOG/STOP_LOG declarations,0
2678,226,4f2d445,2008-03-05 19:29:28,fix all library code to use new logging scheme,1
2680,228,ba699e4,2008-03-06 15:38:42,optimized find_global_indices() to only compute hilbert keys once,0
2681,229,cc057b0,2008-03-10 21:33:45,gcc 4.3.0 fixes,1
2681,229,cc057b0,2008-03-10 21:33:45,gcc 4.3.0 fixes,0
2682,230,159cd58,2008-03-11 16:56:15,fix for --disable-amr,1
2684,232,233c380,2008-03-19 19:59:05,manually complete the send when there is no MPI,0
2685,233,90c80c2,2008-03-20 15:45:37,Fix for one more MPI-less Parallel::recv(),1
2685,233,90c80c2,2008-03-20 15:45:37,Fix for one more MPI-less Parallel::recv(),0
2686,234,b388e84,2008-03-20 15:59:22,fix isend()/recv() pairing for --disable-mpi,1
2690,238,f320183,2008-04-03 01:01:34,Move mpi.h include to make conflicts with stdio.h slightly less likely,0
2691,239,493c2c3,2008-04-04 16:42:46,Fix GCC configure tests,1
2695,243,69dd399,2008-04-04 21:12:11,Add configure option to disable exception throwing  Make PGI --no_exceptions command line option depend on it,0
2696,244,998a72d,2008-04-04 21:52:38,Fix for PGI compilers,1
2705,253,2e86ac4,2008-04-11 17:55:30,mention trilinos  update ref for IJNMF CompNS paper,0
2706,254,8b9d60e,2008-04-11 23:31:32,Reimplement is_child_on_face  the previous implementation fails with remote_elems around,1
2706,254,8b9d60e,2008-04-11 23:31:32,Reimplement is_child_on_face  the previous implementation fails with remote_elems around,0
2707,255,2202c9d,2008-04-11 23:33:22,Fix bugs with ParallelMesh  add more debugging information in case of future bugs,1
2712,260,2977c19,2008-04-13 00:21:54,link to the 12-month version of the statistics from the main page,0
2713,261,4574514,2008-04-13 00:44:19,Bug fix in set_parent_processor_ids  turn off repartitioning until we've definitely got ParallelMesh working for AMR/C without repartitioning.,1
2713,261,4574514,2008-04-13 00:44:19,Bug fix in set_parent_processor_ids  turn off repartitioning until we've definitely got ParallelMesh working for AMR/C without repartitioning.,0
2714,262,6ef08c9,2008-04-13 02:05:22,Changed error() to libmesh_error(),1
2717,265,5593a81,2008-04-13 17:23:02,Try for more robust unordered_map  unordered_set includes,0
2718,266,fdcc0ef,2008-04-13 17:24:42,Fix for non-tr1 unordered_map typedefs,1
2720,268,05f4cb0,2008-04-13 23:53:47,Move assert_valid_neighbors() to MeshTools  add assert_valid_node_procids(),0
