,index,hash,time,message,buggy
7127,1408,b5b0f67,2018-03-27 15:43:57,Merge pull request #852 from akohlmey/collected-small-bugfixes-and-updates,0
7128,1409,b37664b,2018-03-28 10:57:13,squash bug in fix srp that was incorrectly comparing cutoffs for triclinic cells,1
7128,1409,b37664b,2018-03-28 10:57:13,squash bug in fix srp that was incorrectly comparing cutoffs for triclinic cells,0
7129,1410,c664f46,2018-03-28 11:28:28,MathSpecial::fm_exp: fix return value on ppc64,1
7131,1412,09313cf,2018-03-28 13:35:13,shift files into doc/src,0
7132,1413,6dff29b,2018-03-28 13:52:07,remove files that were added in error last summer by a pull request,1
7134,1415,0984e94,2018-03-29 08:11:33,Merge pull request #858 from junghans/fix_return,0
7135,1416,ef84239,2018-03-29 17:04:53,fix typo,1
7141,1422,a4795df,2018-03-30 10:49:38,complete integration of reset_ids into the documentation build system,0
7142,1423,7786cb5,2018-03-30 15:21:55,patch 30Mar18,1
7145,1426,3f3bab4,2018-04-02 09:38:30,Create KIM_LAMMPS_PlugIn.h & related changes,0
7146,1427,d1356c1,2018-04-03 15:07:04,Made ndof dynamic for temperature fixes and computes,1
7147,1428,af8e258,2018-04-03 17:17:23,Revert to previous code without plug-in interface,0
7148,1429,5221ac2,2018-04-03 17:48:31,add placeholders to include files for error messges,1
7150,1431,12bc841,2018-04-04 11:06:20,remove or reformulate references to USER-CUDA package  which no longer exists,0
7151,1432,e1a17d4,2018-04-04 12:26:43,print the warning about using group all with fix gcmc only from MPI rank 0,1
7170,1451,48e42a4,2018-04-13 10:27:21,Merge pull request #824 from jrgissing/write_data-noextra,0
7171,1452,798fcac,2018-04-13 11:37:51,update example for API change in Fix::copy_arrays(),1
7172,1453,398f317,2018-04-13 11:38:02,remove trailing whitespace,0
7173,1454,a087813,2018-04-18 07:26:13,incorporate bugfix for fix ave/correlate/long from jorge ramirez,1
7180,1461,836027d,2018-04-20 14:35:58,Merge pull request #867 from stanmoore1/kk_tweaks,0
7181,1462,d5ec762,2018-04-20 17:22:38,patch 20Apr18,1
7194,1475,ca6f991,2018-04-27 18:39:11,revert <cinttypes> back to <inttypes.h> as the former seems to require C++-11,0
7195,1476,25ac1fd,2018-05-01 18:55:00,mention that fix reax/bonds and reax/c/bonds do not honor the group id,1
7201,1482,fc0110a,2018-05-02 13:25:26,Update fix_bocs.cpp,0
7202,1483,0c005f5,2018-05-02 14:57:41,Small fixes to Colvars library,1
7216,1497,844858d,2018-05-03 16:59:17,2nd set of updates,0
7217,1498,23f71ee,2018-05-03 22:34:11,fix bug in create_bonds  where ghost atoms were counted incorrectly,1
7222,1503,1d54c93,2018-05-04 16:30:52,replace variable length array with new/delete in PNG support of dump image,0
7223,1504,b61834f,2018-05-04 16:34:46,replace variable length array with fixed size,1
7223,1504,b61834f,2018-05-04 16:34:46,replace variable length array with fixed size,0
7224,1505,b11757a,2018-05-04 16:47:29,replace variable length array in fix ipi with new/delete,1
7225,1506,5670dc5,2018-05-04 18:09:25,replace variable length array in msm with new/delete,0
7226,1507,6dcee30,2018-05-04 18:21:22,replace variable length arrays in fix gle with new/delete,1
7226,1507,6dcee30,2018-05-04 18:21:22,replace variable length arrays in fix gle with new/delete,0
7227,1508,0a835c4,2018-05-04 18:32:41,fix newly introduced bug,1
7227,1508,0a835c4,2018-05-04 18:32:41,fix newly introduced bug,0
7228,1509,477d9fe,2018-05-04 18:48:43,replace variable length arrays in fix gcmc with new/delete,1
7229,1510,345c212,2018-05-04 18:55:22,replace variable length arrays in compute basal/atom with new/delete,0
7230,1511,d24885f,2018-05-04 19:00:43,replace variable length array in fix lb/momentum with fixed size array,1
7231,1512,1b31b48,2018-05-04 19:06:36,replace variable length arrays in pair style tdpd with new/delete,0
7232,1513,9a389c9,2018-05-04 19:36:57,replace variable length arrays in fix rx of USER-DPD with new/delete,1
7233,1514,e242b37,2018-05-04 21:13:02,cast implicit string objects to char * for C++ standard compliance,0
7234,1515,7edecca,2018-05-04 21:14:08,replace variable length arrays in fix filer/corotate by Memory::create() / Memory::destroy(),1
7235,1516,c83fedf,2018-05-04 21:41:23,replace variable length array in Molecule class with new/delete,0
7236,1517,974ea34,2018-05-04 21:45:17,replace variable length array in fix drude/transform with new/delete,1
7240,1521,36126cc,2018-05-05 02:14:17,be more verbose in USER-PHONON install script when KSPACE is not installed,0
7241,1522,ce86ff6,2018-05-05 02:15:36,add missing USER-MOFFF to Makefile and fix typo,1
7243,1524,88dca11,2018-05-05 02:36:02,update colvars dependencies,0
7244,1525,14588f6,2018-05-05 03:33:12,remove dead code and fix compilation for fix mscg,1
7246,1527,735bceb,2018-05-05 10:21:21,Merge branch 'master' into USER-BOCS,0
7247,1528,0c53afb,2018-05-05 10:39:01,more changes to fix rigid and fix poems,1
7247,1528,0c53afb,2018-05-05 10:39:01,more changes to fix rigid and fix poems,0
7248,1529,9acd35a,2018-05-05 10:52:39,another change to fix poems,1
7257,1538,9d68918,2018-05-05 20:38:22,some more cosmetic changes,0
7258,1539,916ed71,2018-05-06 00:34:03,fix bond/react final touches,1
7261,1542,9d9d7cb,2018-05-06 11:10:40,update example log files,0
7262,1543,5e49976,2018-05-06 11:17:34,correct typo in fix bond/react docs,1
7268,1549,d51745f,2018-05-06 19:22:30,whitespace cleanup,0
7269,1550,d9d33ac,2018-05-06 21:41:09,add ability to set multiplicity for dihedrals with fix restrain,1
7283,1564,b2370b6,2018-05-07 15:49:51,use correct namespace when instantiating IntelBuffers ,0
7284,1565,cde6e9b,2018-05-07 15:51:15,Fix CUDA issue in pair_exp6_rx_kokkos,1
7303,1584,8705ea9,2018-05-08 08:49:05,replace pointless use of strncat() emulating strcat() with plain strcat(),0
7304,1585,6960529,2018-05-08 10:02:10,set appropriate flags for computing a vector in constructor of fix restrain,1
7304,1585,6960529,2018-05-08 10:02:10,set appropriate flags for computing a vector in constructor of fix restrain,0
7305,1586,53fc9f1,2018-05-08 10:11:00,updated doc for new fix restrain output,1
7320,1601,79d1d34,2018-05-10 15:44:36,revive lib/atc/Makefile.mpic++,0
7321,1602,40a8b1a,2018-05-10 17:42:10,fix stupid bug in AtC when using alloca() instead of VLAs,1
7322,1603,724ade0,2018-05-10 18:48:47,silence compiler warnings about bool vs int in AtC lib,0
7323,1604,8d24101,2018-05-11 14:04:49,patch 11May18,1
