Document Title,Abstract,Year,PDF Link,label
4cd5c78,added transformations module - transformations.py and transformations.py are Copyright Christoph Gohlke    published under the Revised BSD Licence (GPC compatible) - obtained from http://www.lfd.uci.edu/~gohlke/ - This is a bit overkill but we might be able to use more of these functions   for homogeneous coordinates later for more model building  see   http://en.wikipedia.org/wiki/Homogeneous_coordinates and   http://en.wikipedia.org/wiki/Transformation_matrix for an introduction,2018,,
c47b518,rotateby() method for AtomGroup and use of AtomGroups instead of arrays - uses transformations to compute the transformation matrix - allows use of AtomGroups to specify axis and point or absolute   cartesian coordinates - allow AtomGroup tuple for translate() - fixed (?) rotate() -- not sure if it properly updated _pos,2018,,
529a2bf,added centroid() to AtomGroup and Atom - synonym for centerOfGeometry() and pos - allows using Atoms instead of AtomGroups in the translate() and rotateby()   methods,2018,,
e4dd298,added transformations and improved trajectory writing to CHANGELOG,2018,,
47670d7,added special selections for phi  psi  and omega dihedrals to Residue class,2018,,
fa52c1b,AtomGroup gained residues and segments attributes - managed attributes (cached) that contain the full list of residue and   segment objects that make up the AtomGroup - use residues and segments to simplify or implement the resids()  resnames()    numberOf...() methods,2018,,
d85833d,FIXED: test_write_selection: Test writing CA atoms to external file. (I had forgotten to add blanket kwargs to the GRO reader  which is required so that one can pass numatoms=None as required by the revised Trajectory API.),2018,,
06ecf2e,new exception NoDataError,2018,,
f945075,FIXED Issue 46: failed to write Segment  Residue  ResidueGroup - need to make sure to access the underlying list of atoms - also fixed an unreported issue in the CRDWriter  which wrote the wrong number of   atoms for a selection - simplified code in CRDWriter,2018,,
d13722c,fixes for writing selections - fixed test for selection writin  which gave a false positive - fixed GROWriter,2018,,
5c09783,added tests for Issue 46 and Issue 47 - Issue 46 passes (except for CRD because CRD Reader is missing  see Issue 40) - Issue 47 fails (because no solution is implemented yet),2018,,
4e727ff,FIXED Issue 47 (attribute residue selection from segname now always returns a ResidueGroup) - changes old undocumented behaviour and MIGHT BREAK CODE - also documented the Segment.r<resid> selection but made it 1-based   (makes more sense from the user point of view as all structures/topologies start   numbering at 1 and not at 0 - updated CHANGELOG - tests pass (including the one for Issue 47),2018,,
1e45292,minor changes to tests of fixed issues (added issue attribs and changed text),2018,,
aa1f7e4,removed ALL deprecated and legacy code: OLD CODE MIGHT BREAK - AtomGroup._atoms removed - AtomGroup.principleAxes (Issue 33) - DCD.DCDReader.dcd_header() and DCD.DCDWriter.dcd_header()   (use _dcd_header()) - Universe.dcd (and Universe.xtc  Universe.trr...) --- from   now on only Universe.trajectory is supported.   WILL BREAK LEGACY CODE! - removed the following packages from top-level MDAnalysis   name space: - AtomGroup  Selection: import them from MDAnalysis.core if   really needed (e.g. 'import MDAnalysis.core.AtomGroup') - distances  rms_fitting: 'import MDAnalysis.analysis.distances'   or 'import MDAnalysis.analysis.align.rms_fitting' (the   actual modules still live in MDAnalysis.core but they   might get moved in the future and bundled with   transformations) - 'from MDAnalysis import *' will only get ['Timeseries'    'Universe'  'asUniverse'  'Writer'  'collection'] - removed copy flag from distance_array and self_distance_array:   setting it to False would always give wrong results so there was   no good reason keeping it around (also removed the test cases with   known failures),2018,,
1d9fd02,fixes to distances test so that it runs with deprecated code removed,2018,,
570d557,Merge branch 'cmatrix',2018,,
3811c87,Test case for contact_matrix. Updated CHANGELOG,2018,,
3750663.0,Fix of leaflet.py - AtomGroup must be imported from MDAnalysis.core,2018,,
54c592f,CHANGELOG updating and polishing,2018,,
7053bf8,Possibly FIXED Issue 27 (at least on Mac OS X 10.6) This bug is of little consequence to the user because the DCD _dcd_header() function was only implemented for debugging purposes and never documented  it should not be used in code.,2018,,
11d0e8e,forgot to check in 2nd half of fix for Issue 27,2018,,
3689a06,New SegmentGroup  residues and segments attributes return the corresponding group - improves the uniformity for access to the hierarchy - added new warning SelectionWarning - added docs and explained Universe > Segment >Residue > Atom hierarchy - added testcases for Atom and the hierarch attributes,2018,,
d099b49,hierarchy made more consistent: AtomGroup.atoms is now a AtomGroup - AtomGroup.atoms is managed attribute - atom list (immutable  the old AG.atoms) is now AG._atoms - reSTified docs - use @property where possible in AtomGroup.py - adjusetd AG testcase,2018,,
2c26403,updated CHANGELOG with hierarchy improvements,2018,,
ae4f2a3,removed undocumented HBond setup (working on it on local branch),2018,,
d3ceb6a,FIXED: Concantenated selections (for dih) were broken with the new AtomGroup.atoms attribute - make sure to get atoms from AtomGroup._atoms - added test case! - cleaned up AtomGroup docs - fixed some test cases that got broken  too,2018,,
8c994aa,"Fix of ""point"" selections in atomSelect. Corrected docstring and converted coordinate arrays to dtype=float32",2018,,
e80811b,LeafletFinder: use groups() instead of deprecated atoms() - atoms() method clashes conceptually with the atoms attribute of an AtomGroup - will be removed for 0.7.0 final (added deprecation warning) - separate group() function (like old atoms()) - and better docs,2018,,
4.249e+98,simple example for using rotateby(): build the MthK tetramer (sort of...),2018,,
2616917.0,Trajectory API: use close() to close the trajectory,2018,,
fbc5149,leaflets: new example (center of planar membrane and approximate thickness) - new script  membrane-parameters.py - updated membrane-composition.py (atoms -> groups avoids deprecation warning)    better default selection - more docs,2018,,
aed5881,AtomGroup: indexing reworked  implemented advanced slicing (Issue 36) - indexing of AtomGroup now always behaves like a list: integer --> Atom  slice --> AtomGroup  list/array --> AtomGroup (NEW  fixes Issue 36) - added test cases and modified older test cases (basically  atoms[:] cannot   be used to test for equality as it is now a AtomGroup  use ._atoms. - updated CHANGELOG (reorganized with a big AtomGroup section),2018,,
6a8f62e,test cases: addressing Issue 45: deleting universes in test cases (in tearDown) to reduce memory footprint --- needs to be tested,2018,,
fba0d98,completed FIX of Issue 45 - delete universes in tearDown() AND any references held in other data structures - reduced the maximum memory footprint to <512MB (roughly) of one test process - tests run faster again (with --processes=2 I get 109s on my MacBook Pro 2-core for ~170 tests,2018,,
1307d9d,transformations: removed print() function (not needed and introduces backwards incomaptibilities),2018,,
207223f,release candidate 1 for 0.7.0,2018,,
b417d5d,minor omissions fixed - CHANGELOG: oops  AtomGroup._atoms is still here and really necessary - setup.py: added scipy as a requirement for analysis (needed for   sparse matrix in contact_matrix()),2018,,
0a73248,added start_logging() and stop_logging() functions to top level - simple setup for a default logger - must be manually activated or a script must setup its own logger (see docs),2018,,
48f2fb2,analysis.align: quick hacks to make it work again - must use an atom selection for the writer (workaround for Issue 49 when writing to a PDB or GRO) - added tol_mass parameter to avoid raising an exception for small mass differences (e.g. when   one structure is defined via a psf and the other via a pdb with atom mass heuristics) - fixed the progress counter (maybe use analysis.util.progress_meter instead?),2018,,
52f1642,fixed: stop_logging(),2018,,
9b963c6,FIXED Issue 50: can write DCDs again - only minor things needed to correct this - also removed deprecated dcdfilename attribute,2018,,
4419adf,Trajectory API: added totaltime attribute to base.Reader - totaltime = dt * numframes - added test cases - made DCDReader error messages slightly more verbose,2018,,
691d22f,CRD reader and test case,2018,,
4edd6be,CRD Reader and Writer now in both standard and extended formats,2018,,
7554fb4,rc3 with CRD reader (CRD PSF parser still missing and leads to unit test errors),2018,,
b37a7b5,CHARMM CRD format: fixed a few inconsistencies in the Writer - TotRes is really 5 digits wide (not 4)  - x y z are 10 wide (not 9) - should have been not really a problem because we had simply padded the   fields so everything was in the right colum  technically  one could have had problems for totres > 9999   and coordinates >99999.999 - make sure to strip to larger values when writing extended format,2018,,
